map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
maze-32-32-4,16,10,BBMOCBS_k5,5,253,652,251,642,0
maze-32-32-4,16,10,BBMOCBS_k10,5,253,652,251,633,0
maze-32-32-4,16,10,BBMOCBS_pex,5,253,652,,,0
maze-32-32-4,16,10,BBMOCBS_eps,5,253,652,,,0
maze-32-32-4,17,10,BBMOCBS_k1,5,218,567,218,567,1
maze-32-32-4,17,10,BBMOCBS_k5,5,218,567,217,556,0
maze-32-32-4,17,10,BBMOCBS_k10,5,218,567,217,554,0
maze-32-32-4,17,10,BBMOCBS_pex,5,218,567,,,0
maze-32-32-4,17,10,BBMOCBS_eps,5,218,567,,,0
maze-32-32-4,18,10,BBMOCBS_k1,5,,,,,0
maze-32-32-4,18,10,BBMOCBS_k5,5,,,,,0
maze-32-32-4,18,10,BBMOCBS_k10,5,,,,,0
maze-32-32-4,18,10,BBMOCBS_pex,5,,,,,0
maze-32-32-4,18,10,BBMOCBS_eps,5,,,,,0
maze-32-32-4,19,10,BBMOCBS_k1,5,111,289,111,289,1
maze-32-32-4,19,10,BBMOCBS_k5,5,111,289,107,287,0
maze-32-32-4,19,10,BBMOCBS_k10,5,111,289,107,287,0
maze-32-32-4,19,10,BBMOCBS_pex,5,111,289,,,0
maze-32-32-4,19,10,BBMOCBS_eps,5,111,289,,,0
maze-32-32-4,20,10,BBMOCBS_k1,5,193,531,193,531,1
maze-32-32-4,20,10,BBMOCBS_k5,5,193,531,191,525,0
maze-32-32-4,20,10,BBMOCBS_k10,5,193,531,191,514,0
maze-32-32-4,20,10,BBMOCBS_pex,5,193,531,,,0
maze-32-32-4,20,10,BBMOCBS_eps,5,193,531,,,0
maze-32-32-4,21,10,BBMOCBS_k1,5,,,,,0
maze-32-32-4,21,10,BBMOCBS_k5,5,,,,,0
maze-32-32-4,21,10,BBMOCBS_k10,5,,,,,0
maze-32-32-4,21,10,BBMOCBS_pex,5,,,,,0
maze-32-32-4,21,10,BBMOCBS_eps,5,,,,,0
maze-32-32-4,22,10,BBMOCBS_k1,5,189,486,189,486,1
maze-32-32-4,22,10,BBMOCBS_k5,5,189,486,187,452,0
maze-32-32-4,22,10,BBMOCBS_k10,5,189,486,187,450,0
maze-32-32-4,22,10,BBMOCBS_pex,5,189,486,,,0
maze-32-32-4,22,10,BBMOCBS_eps,5,189,486,,,0
maze-32-32-4,23,10,BBMOCBS_k1,5,177,469,177,469,1
maze-32-32-4,23,10,BBMOCBS_k5,5,177,469,177,458,0
maze-32-32-4,23,10,BBMOCBS_k10,5,177,469,177,457,0
maze-32-32-4,23,10,BBMOCBS_pex,5,177,469,,,0
maze-32-32-4,23,10,BBMOCBS_eps,5,177,469,,,0
maze-32-32-4,24,10,BBMOCBS_k1,5,115,296,115,296,1
maze-32-32-4,24,10,BBMOCBS_k5,5,115,296,115,284,0
maze-32-32-4,24,10,BBMOCBS_k10,5,115,296,115,283,0
maze-32-32-4,24,10,BBMOCBS_pex,5,115,296,,,0
maze-32-32-4,24,10,BBMOCBS_eps,5,115,296,,,0
maze-32-32-4,25,10,BBMOCBS_k1,5,196,506,196,506,1
maze-32-32-4,25,10,BBMOCBS_k5,5,196,506,196,474,0
maze-32-32-4,25,10,BBMOCBS_k10,5,196,506,196,486,0
maze-32-32-4,25,10,BBMOCBS_pex,5,196,506,,,0
maze-32-32-4,25,10,BBMOCBS_eps,5,196,506,,,0
